team_id,team_name,player_id,player_name,position_group,fetched_at_hkt,source
8311,Clermont Foot,2119513,Christ Okou,attackers,2026-09-18T23:58:55+08:00,FotMob teams
8393,Albacete,1669228,Mario Ramos,keepers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1106821,Carlos Marín,keepers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,213504,Diego Mariño,keepers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1842692,Vicente Vidal,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1323669,Lorenzo Aguado,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1325580,Javi Moreno,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,803203,Fran Gámez,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,889544,Carlos Neva,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,670006,Lluís López,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1121204,Pepe Sánchez,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,574631,Jesús Vallejo,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1766338,Daniel Bernabéu,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1801500,Antonio Velilla,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1729822,Diego Arconada,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1396395,Alonso Chillerón,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1897535,Hugo Busto,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1127223,Antonio Pacheco,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1605140,Javi Villar,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,874482,Roberto González,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1446819,Víctor Valverde,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,940745,Victor San Bartolomé,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,522579,Munir El Haddadi,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1322880,Sergio Ortuño,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1700855,Capi,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1473706,Agustín Albarracín,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1796527,Antonio David,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1842693,Alberto Morientes,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1916013,Fran Gómez,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,574186,Agus Medina,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,434593,Antonio Puertas,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1031321,Mario Soberón,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,391165,Higinio Marín,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,676517,José Corpas,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1532255,Álex Rubio,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,965013,Samuel Obeng,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,2141397,Tomas Ingles,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8393,Albacete,1997604,Fabio Garcia,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8427,Bristol City,1184473,Sam Tickle,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,815078,Lewis Thomas,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,759811,Bradley Collins,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1413851,Lisav Naif Eissat,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,890346,Cameron Pring,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,894804,Robert Atkinson,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,10879,Luke McNally,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,621182,Rob Dickie,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1077922,George Tanner,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1453339,Seb Naylor,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1419978,Elijah Morrison,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1231794,Noah Eile,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1039566,Brian De Keersmaecker,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,982599,Adam Randell,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,605260,Joe Williams,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,746406,Scott Twine,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1051415,Jason Knight,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,978170,Tomi Horvat,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1049805,Sam Greenwood,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1422586,Rio Cardines,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1218557,Gibson Yah,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1319774,Yu Hirakawa,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1113899,Lorent Tolaj,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1122563,Sam Bell,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,287892,Jed Wallace,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,1254208,Dominic Ballard,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8427,Bristol City,873237,Elijah Adebayo,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,268375,Emiliano Martínez,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1117871,Teddy Sharman-Lowe,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1319972,Mike Penders,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1031220,Gabriel Słonina,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,917802,Wesley Fofana,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,950485,Maxence Lacroix,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1096400,Levi Colwill,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1413846,Jorrel Hato,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,807729,Reece James,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1197250,Malo Gusto,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,988805,Pep Chavarría,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1494947,Aaron Anselmino,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1400216,Josh Acheampong,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1473806,Marco Palestra,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1272440,Valentín Barco,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1096353,Cole Palmer,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,156008,Jordan Henderson,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,883080,Morgan Rogers,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1137668,Moisés Caicedo,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1190867,Roméo Lavia,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1684584,Dastan Satpaev,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,843040,Pedro Neto,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1021382,João Pedro,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1113692,Jamie Gittens,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,113836,Danny Welbeck,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1183148,Emanuel Emegha,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1530314,Geovany Quenda,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8455,Chelsea,1580774,Estêvão,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8481,Nancy,1332797,Yanis Kouini,keepers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,420866,Enzo Basilio,keepers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,120090,Geoffrey Lembet,keepers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1804383,Kenzo Noel,keepers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1676539,Héliohdino Tavares,defenders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1273752,Nehemiah Fernandez,defenders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,290996,Nicolas Saint-Ruf,defenders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1274059,Thierno Baldé,defenders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1668300,Elydjah Mendy,defenders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,862631,Logan Ndenbe,defenders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1616868,Enzo Tacafred,defenders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1357639,Yannis Nahounou,defenders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1862273,Kouroufia Kebe,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1397981,Zakaria Fdaouch,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1520544,Walid Bouabdeli,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,916593,Mamadou Fofana,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1868401,Hugo Barbier,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1797605,Yanis Delaveau,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,684937,Jérémy Gelin,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1797606,Zakaria Ztouti,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1670633,Issam Bouaoune,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1791885,Chafik El Hansar,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1292334,Nordine Kandil,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1709768,Joël-Emmanuel Coulibaly,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1079490,Pape Meïssa Ba,attackers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1404397,Ilyes Housni,attackers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,357224,Adrian Dabasse,attackers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1280185,Sidi Cissé,attackers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1582882,El Hadary Raheriniaina,attackers,2026-09-18T23:56:46+08:00,FotMob teams
8481,Nancy,1667650,Noam Jacquet,attackers,2026-09-18T23:56:46+08:00,FotMob teams
8558,Espanyol,1184772,Ángel Fortuno,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,280818,Marko Dmitrović,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1559812,Pol Tristán,keepers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,839893,Andoni Gorosabel,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1393669,Quilindschy Hartman,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1279557,Clemens Riedel,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,169586,Leandro Cabrera,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,805352,Unai Núñez,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,955204,Vanja Drkušić,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1727689,Roger Hinojo,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1208708,Omar El Hilali,defenders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1187767,Urko González,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,837089,Edu Expósito,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,750031,Pol Lozano,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1184777,Jofre Carreras,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1503655,Gabriel Moscardo,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1609364,Rafel Bauzà,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,846966,Javi Puado,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1252373,Roberto Fernández,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,593129,Pere Milla,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1202525,Bryan Zaragoza,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1407741,Marcos Fernández,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,183353,Kike García,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1300457,Álex Calatrava,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1181101,Tyrhys Dolan,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8558,Espanyol,1427828,Javi Hernández,attackers,2026-09-19T00:02:03+08:00,FotMob teams
8588,Lens,26427,Régis Gurtner,keepers,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,186811,Mathieu Gorgelin,keepers,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1390336,Robin Risser,keepers,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1755868,Ilan Jourdren,keepers,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1191194,Jhoanner Chávez,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1053713,Maik Nawrocki,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1657810,Nidal Čelik,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1276626,Samson Baidoo,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,955214,Jean-Clair Todibo,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,513072,Jonathan Gradit,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1406645,Ismaëlo Ganiou,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1727044,Souleymane Sagnan,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1685514,Kyllian Antonio,defenders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,561046,Ruben Aguilar,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1634789,Andrija Bulatović,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,612699,Florian Sotoca,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1288907,Yacine Titraoui,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,264190,Thorgan Hazard,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,254308,Florian Thauvin,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,660326,Matthieu Udol,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1189856,Abdallah Sima,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,688830,Amadou Haidara,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,954190,Michał Skóras,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1002617,Saud Abdulhamid,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,861445,Michaël Cuisance,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1980586,Mezian Mesloub Soares,midfielders,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,637746,Odsonne Édouard,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1334534,Junior Kadile,attackers,2026-09-18T23:59:24+08:00,FotMob teams
8588,Lens,1406419,Franjo Ivanović,attackers,2026-09-18T23:59:24+08:00,FotMob teams
9791,Heracles,839879,Fabian de Keijzer,keepers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1342958,Timo Jansink,keepers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1795436,Leco Zeevalkink,keepers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1645927,Jop Tijink,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1189222,Lorenzo Milani,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1185235,Sava-Arangel Čestić,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1276313,Mimeirhel Benita,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1724263,Mario Borac,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,486835,Damon Mirani,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1407327,Maurice Wrusch,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1029359,David Vicente,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,213167,Mike te Wierik,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,897586,Manny Rodriguez,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1459965,Stijn Bultman,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1838672,Jeppe Wijnreder,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1946391,Jesper Kerkdijk,defenders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,997589,Djevencio van der Kust,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,876899,David Tomić,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,243439,Thomas Bruns,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,632342,Jeff Reine-Adélaide,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1362393,Tristan van Gilst,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1313184,Rhys Bozinovski,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,967481,Daniël van Kaam,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1455416,Diego van Oorschot,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1342969,Sem Scheperman,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1294785,Walid Ould-Chikh,midfielders,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,909245,Chafik Abbas,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,554971,Mario Engels,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1626900,Vincent Poppler,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1726752,Max Hauswirth,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1281971,Yvandro Borges Sanches,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1920988,Tarik Hamamioglu,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1426200,Jean-Paul N'Djoli,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1668128,Giandro Sambo,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1838673,Sil Blokhuis,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9791,Heracles,1203188,Fodé Fofana,attackers,2026-09-18T23:56:46+08:00,FotMob teams
9817,Watford,2130967,Gabriel Ortelli,keepers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,793041,Federico Ravaglia,keepers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,256599,Sam Walker,keepers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,203964,Daniel Bachmann,keepers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1678726,Joshua Mullins,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,982624,Jeremy Ngakia,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1282000,Soumaïla Coulibaly,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1235431,Kévin Keben,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,968936,Matthew Pollock,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,759563,Marc Bola,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1080917,Omar Traoré,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1712223,Branimir Mlačić,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1473639,James Andrew Clarridge,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1623790,Albert Eames,defenders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1642044,Leo Ramirez-Espain,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1076138,Hector Kyprianou,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1212866,Edoardo Bove,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1097753,Kwadwo Baah,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,874621,Martín Payero,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,982633,Jordan Zemura,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,909803,Edo Kayembe,midfielders,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,866517,Myron Boadu,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1579894,Othmane Maamma,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1381571,Luca Kjerrumgaard,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1394402,Rocco Vata,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1308892,Iker Bravo,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,158545,Michail Antonio,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1682322,Nikoloz Chikovani,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1579845,Mamadou Doumbia,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,1609716,Amin Nabizada,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9817,Watford,759580,Stephy Mavididi,attackers,2026-09-19T00:02:03+08:00,FotMob teams
9823,Bayern München,27299,Manuel Neuer,keepers,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,94841,Sven Ulreich,keepers,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1285872,Jonas Urbig,keepers,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1664982,Leon Klanac,keepers,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1432341,Tarek Buchmann,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,658554,Dayot Upamecano,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,828159,Min-Jae Kim,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,469700,Jonathan Tah,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1286183,Tom Bischof,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1395447,Nathaniel Brown,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,751202,Alphonso Davies,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,851626,Hiroki Ito,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1034808,Sacha Boey,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,526827,Konrad Laimer,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1771196,Cassiano Kiala,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,950824,Josip Stanišić,defenders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,460632,Joshua Kimmich,midfielders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,385437,Serge Gnabry,midfielders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1156141,Jamal Musiala,midfielders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1180288,Ismael Saibari,midfielders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1904968,Erblin Osmani,midfielders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1798782,Bara Ndiaye,midfielders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1473580,Aleksandar Pavlović,midfielders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1771197,David Santos Daiber,midfielders,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,194165,Harry Kane,attackers,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,860914,Luis Díaz,attackers,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1029063,Michael Olise,attackers,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1737700,Lennart Karl,attackers,2026-09-18T23:58:55+08:00,FotMob teams
9823,Bayern München,1970833,Bastian Assomo,attackers,2026-09-18T23:58:55+08:00,FotMob teams
9829,Monaco,66757,Lukás Hrádecky,keepers,2026-09-18T23:59:24+08:00,FotMob teams
9829,Monaco,872934,Philipp Köhn,keepers,2026-09-18T23:59:24+08:00,FotMob teams
9829,Monaco,1207992,Vanderson,defenders,2026-09-18T23:59:24+08:00,FotMob teams
9829,Monaco,1406428,Christian Mawissa,defenders,2026-09-18T23:59:24+08:00,FotMob teams
9829,Monaco,361315,Eric Dier,defenders,2026-09-18T23:59:24+08:00,FotMob teams
9829,Monaco,1239590,Flávio Nazinho,defenders,2026-09-18T23:59:24+08:00,FotMob teams
9829,Monaco,938247,Mohammed Salisu,defenders,2026-09-18T23:59:24+08:00,FotMob teams
9829,Monaco,1692036,Samuel Nibombé,defenders,2026-09-18T23:59:24+08:00,FotMob teams
